ID	REVIEW	LABEL
606	Hari ini jam 2 dini hari selasa 20 feb,  saya ke gacoan mayjen saya merasa dirugikan dengan salah satu karyawan disana. Tidak sopan tidak bisa menghargai customer. Demikian sedikit percakapannya: Saya sedang berjalan ke arah pelayanan untuk minta plastic bungkus sambil memegang rokok, ada 2/3 karyawan yang duduk diantrian ojol. Tiba Salah satu krywan mengucap (Biyoh biyoh) sambil menatap kearah saya. Apakah ada yang salah dengan saya? Pakaian saya pun sangat tertutup dengan baju dan celana panjang. Saya kira sudah sampai situ, tetapi ternyata tidak setelah saya beranjak keluar dan menengok kearahnya dia malah melihat saya dengan melotot seperti menantang. Saya hanya menyayangkan sikap salah satu karyawan trsebut. Hanya krna salah satu karywan yang kurang ber attitude restoran yang sangat digemari ini menjadi buruk dimata salah satu customer.	1
607	tempat nya cozy banget	5
608	Pros: pilihan minuman kekinian yang beragam, bisa memilih minuman tanpa gula, pelayanan cukup baik, tersedia tempat duduk untuk minum di tempat.	4
609	Tempat bersih, bocil friendly banget	5
610	Pesen 2 Steak gosong	2
611	Saya kira excelso enak rasa nya ternyata tidak banget, mending beli kopi di warung rasa nya sama saja . untuk suasana nya oke	2
612	Pelayan sedikit. Suasana berisik kalau ada acara di Atrium.	3
613	Rasa avocado coffee paling kacau malam ini, tidak dikasih cream es nya dan semua takaran nya tidak standard, asal	1
614	Pelayanan starbucks yang paling buruk! Saya kesini membawa anjing saya dan duduk di outdoor (tanpa mengetahui kalau Sbuck di sini itu tidak pet friendly). Tiba2 setelah saya memesan kopi dan roti kita di suruh pindah dan di kasih tahu kalau starbucks di sini tidak pet friendly oleh satu karyawan namanya yehe ato siapapun itu. Lah, kalau tidak pet friendly ya tolong di kasih tahu dari awal dong, jangan sudah mesen ini itu baru di usir. harusnya saya pindah saja langsung ke tobys estate ato tempat lain yang pet friendly. (saya paham dan tidak masalah diusir kalau tidak pet friendly) Dan ketika di tanya lah kok baru di kasih tahu akir2 dan tanda dilarang bawa petnya di mana? Malah membalas iya, ada di syarat dan ketentuan seperti itu lah saya mau ngopi di starbucks harus baca syarat dan ketentuan seperti daftar email baru begitu maksudnya? Minim setidaknya kasih tanda no pets allowed ato bagaimana lah, dan bok ya langsung di kasih tahu langsung, jangan menunggu mesen dulu seperti kejar target saja.	1
615	Setiap pingin ngopi kenangan yang tanpa masuk mall, saya pasti mampir kesini dikarenakan dekat dengan rumah saya. Walaupun stand kecil di samping dalam pom bensin , tetapi soal kualitas dan rasa tetap sama. Harga yang pas di kantong benar benar bikin ketagihan. Saya salah 1 pelanggan anda! Oh ya dikarenakan ini join sama pom bensin artinya tidak banyak tempat duduk jadinya mau santai santai ya tidak bisa. Apalagi outdoor tanpa AC pastinya kan panas!!	5
616	Saya punya pengalaman undangan di Primarasa Sidoarjo agak ada yang kurang di tempat pesta itu....ruang undangan pengantin di *lantai 3* sementara akses *harus naik tangga*....saran seharusnya ada lift atau tangga berjalan..kasihan undangan yang sudah sepuh,apalagi yang ber kursi roda......mohon jadi perhatian nya.	4
617	pelayanan lama	1
618	Alhamdulillah sudah cobain	4
619	Suasana Makanan semua nya enak banget ciri khas kuah steak nya	5
620	Pelayanan tidak memuaskan. Di google tutup jam 9 tetapi pihak toko bilang tutup jam 8 dan masih jam 7 duduk di bagian atas sudah di usir katanya mau di bersihkan	1
621	Ikan goreng nya juara krispi dan rasa nya enak ,untuk harga menengah keatas, untuk pelayanan baik not bad untuk di coba	4
622	Makanan salah kirim tidak sesuai dengan pesanan, penganti nya sampai 30 menit itupun harus nanya terus	1
623	Enak sekali ngopi disini. Ramah banget kak nya. Dan kalau mau ngopi di atas juga bisa. View nya kendaraan yang lalu lalang. Bisa buat tempat ngerjain tugas ataupun kencan :)	5
624	Menemani teman beli alat lab. Bagus karena yang teman saya cari tersedia.	5
625	Bisa Buat Rest Area Ke Jembatan Suramadu	5
626	pelayanan nya memuaskan	5
627	Pelayanan nya kurang ramah sama coustumer	1
628	Tertulis di pintu outlet close pukul 23.30, karena butuh kopi, cepat ke outlet ini sampai pukul 23.20. Tapi pegawai bilang sudah close. Mengecewakan	1
629	Parkir oke pelyanan oke lokasi mantap	5
630	pelayanan lama	1
631	Top Buat kopken Cocok Banget buat nongkrong/ngopi,  Setelah mengisi bensin di pertamina jemursari atau tidak perjalanan panjang dan rehat Spbu jemursari juga memiliki supermarket Beli Snack/Pop mie Dan jangan lupa pasti nya di dampingi kopken sangat nikmat haha Di sebrang spbu juga ada starbucks Di sini saya juga mesen roti rotian dari kopken rasa nya enak,kenyang,isian tidak pelit sama sekali sip dah jangan lupa beliin buat keluarga juga haha	4
632	pelayanan nya cepat promo nya gila2an	5
633	Tadi saya mengunjungi outlet chatime di TP dan ditanya nomor member. Lalu saya berikan kartu fisik special tea card ternyata sudah tidak berlaku dan diarahkan melalui aplikasi ini. Saya bertanya untuk poin nya bagaimana apakah bisa migrasi ke aplikasi. Kata kasir nya tidak bisa. Jadi poin di aplikasi nya juga 0 padahal sudah capek2 mengumpulkan poin ternyata dari kartu fisik ke aplikasi tidak terintegrasi. Setelah daftar di aplikasi ternyata ada nomor ID baru yang berbeda dengan nomor ID di kartu fisik. Saran saja lebih baik di aplikasi bisa input nomor member sendiri, untuk opsi kalau kasir malas/gaptek/kurang informatif akhirnya dibilang tidak bisa.	3
634	peraturan ongkir mie mapan barata jaya ini sebenarnya bagaimana ya yang patent?	2
635	Pelayanan yang memuaskan. Area dine-in bersih	5
636	Pesan pakai aplikasi, pickup tinggal scan barcode dan ambil pesanan. tidak perlu menunggu lama, cukup ikut queue sesuai kedatangan di counter.	5
637	Nyaman buat nongkrong tidak terlalu bising dan ramai, ada lapak iqos disini, area luar boleh untuk iqos-an	5
638	Cobain menu terbarunya Choco Black Forest dan enak BANGET	5
639	Masih cash only, kurang menghargai customer.	3
640	Cintailah produk produk dalam negeri	4
641	Jutek kasir nya. tidak ramah	1
642	Resto luas, service cepat dan ramah, makanan enak	5
643	Cozy buat nongkrong di mall, antrian cepat	5
644	Pelayanan oke, karyawan ramah	5
645	Saya suka Green Milk tea, rasa tea nya tidak terlalu pahit, green tea nya terasa tetapi tidak pekat dan pahit seperti kalau pakai black tea. Lebih segar. Pelayanan sangat baik, pada saat customer nanya2 dijelaskan dengan detail dan ramah. Proses pembuatannya juga cepat.	5
646	Pegawai ramah	5
647	Terletak dalam ruko. Pelayanan baik dan tempat nya nyaman .. Tersedia tempat duduk lantai 1 dan 2 untuk santai Parkir bayar, ada tukang parkir	5
648	Suka banget kesini. Suka banget sama minuman nya, apalagi sama kak kasir nya	5
649	Pertama kali nyobain kopken karena belum pernah minum sama sekali,akhirnya download app kopken dan dapet diskon 50% bagi pengguna baru murah banget sih. Nyobain kopken mantan less sugar ternyata enak banget berasa kopi nya sedikit 8/10 dan cerita roti juga enak banget 8/10. pelayanan nya juga cepat,pegawai nya juga ramah. Tingkatkan terus ya pelayanan nya.	5
650	tempat nya nyaman, pelayanan nya ramah dan cepat	5
651	Suasana nyaman .makanan standard, minuman oke. tetapi saya kecewa dengan kentang gorengnya, seperti sudah tidak fresh dan bumbunya tidak sesuai selera saya	4
652	makanan nya enak dan tempat nya enak	5
653	iseng beli soalnya 18 ribu an   yang favorit katanya yang berry ini eskrimnya.. jadi isinya dpt soft ice cream dan stroberi jam dan taburan putih ( gatau namanya ) dan meringue ya untuk rasa lumayan enak, basic es krimnya tidak yang manis banget jadi masih pas, stroberi jamnya kerasa kecut segar manis & tidak eneg jdnya   jadi ya 7.5/10 lah dengan harga 18 ribu di mall tempat duduknya disini juga unik sih modelnya, tetapi aq lupa foto   cukup nyaman lah buat ngobrol sama teman disini	4
654	Pelayanan sama seperti kopken cabang lain. Favorit nya tetap sama kopi kelapa	5
655	LOCATION: Terletak di Jalan raya Manyar di samping nya terdapat kopken Manyar, dan akses kesini cukup mudah dan banyak tempat parkir untuk kendaraan. VIBES: tempat nya besar dan nyaman. cukup banyak meja yang tersedia. Indoor dan outdoor nya juga luas. AC-nya dingin sekali. SERVICE, TASTE & PRICE: pelayanan nya cepat dan ramah, self-service. menu nya seperti Starbucks pada umumnya. Harga masih terjangkau, terkadang ada promo melalui Line Apps, atau aplikasi Starbucks official nya. Pembayaran bisa QRIS atau tunai. FACILITIES: Tersedia WIFI dan kencang. Kamar mandi tersedia dan bersih. Ada banyak tempat charging di beberapa pojokan dinding dan meja sharing Panjang. Tidak ada Mushola. MORE REVIEW: Overall, salah satu my favorit Starbucks di Surabaya dengan WIFI yang sangat bagus namun tempat nya sangat dingin   . Cocok banget untuk me time atau ramai-ramai dengan teman.	5
656	Saya suka sambal nya .. makanan nya juga mantap , cuma nota pembeliannya yang oret oretan .  Aduhh.. !!!	4
657	Tolong untuk pihak gacoan. Itu jukirnya dikondisikan ya gausa kek preman maen foto foto orang karena tidak mau parkir? Parking: Juru parkir nya tolong untuk rambutnya gondrong itu dikondisikan gausa maen foto orang, memang kenapa kalau difoto kak? Mau dicari dipukul kah?	1
658	Bertempat didalam mall Tunjungan Plaza 5 Surabaya dekat dengan outlet kosmetik. tempat nya nyaman dan bersih. Enak banget untuk sekedar nongkrong bersama teman ataupun keluarga pelayanan nya ramah dan cepat. Recommended	5
659	tempat nya kecil. Service nyaman.	3
660	tempat nya besar, nyaman, makanan nya gausa diragukan lagi	5
661	Jumat jam 13:12 pesanan banyak yang kerjain 1 orang, mana harus urus nota , bikin minuman, jadi bos jangan serakah!	1
662	Setelah perjalanan jauh, bolehlah sekeluarga singgah disini.	5
663	Yang cari mie mapan di mall bisa ke royal, di lantai food court yang paling bawah, dekat Hypermart. Pesannya pangsit mie bakwan porsi dewasa, dan menu barunya yang mie kuah gulai. rasa nya enak, tipikal tekstur mie yang tipis pipih. Untuk menu barunya, kuah gulainya enak gurih dan disajikan terpisah, namun ketika di campur dengan mienya, kurang terasa gurihnya, ada topping ayam krispinya, enak banget dan crunchy.	5
664	murah murah dan terjangkau harga nya	5
665	Menunggu dan menikmati .rasa sama .masih jadi paforit kopi ya kenangan tidak terlupakan	5
666	Baru kali ini menemukan resto tidak bisa memilih tempat duduk sendiri alias mengikuti no yang di berikan kasir, tetapi good ide agar tidak sembarangan orang memilih tempat duduk sebelum memesan...	5
667	pegawai nya ramah, peka banget waktu lagi cari nomor meja langsung cepat cariin dong	5
668	Menu favorit kalau disini itu Ovaltine Macchiato, no sugar dan less ice karena rasa susunya sudah agak manis. Cream macchiatonya ini enak banget, lembut, creamy dan manis nya pas. Lebih baik diminum langsung tanpa sedotan, ntar krimnya nempel di bibir kalian. pelayanan nya juga cepat dan tempat cafenya cozy.	4
669	santai enak buat kerja tugas, tetapi harga parkir tidak standard	4
670	Overall saya suka vibes nya, sofa ada, smoking room sendiri ada, hanya sayang pizza nya terlambat datang ada 40 menit an menunggu.. juga sayang orange juice nya tidak asli buah itu saja..	4
671	Cabang mie mapan terparah. Pelayanan super lama. Pesanan yang datang ada yang salah, padahal pelayan sudah konfirmasi ulang pesanan. Memaksa untuk diterima.	1
672	Rasa sambal pencitnya kurang asam, kurang segar sih, yang dominan aroma terasi dan rasa nya cukup pedas, dan harga nya bisa dibilang tidak terlalu mahal untuk sekelas depot	4
673	Pelayanan nya lama bngat dan kurang sopan	1
674	Padahal pas dateng belum close order (sekitar 21.20 kurang begitu keknya), tetapi pembeli dateng kek tidak suka begitu ya    jadi takut beli lagi ke outlet ini.	2
675	staff nya ramah, pelayanan cepat. tempat dine-in luas, ada smoking area juga. minuman nya ya sama seperti outlet lain.	5
676	Nice spot buat ngopi outdoor vibes mall. Jam 5pm sudah sepi jadi nyaman buat ngopi sambil kerja di sini. tidak ada AC jadi cukup panas.	4
677	menyusahkan orang, kalau sudah tutup, online nya juga ditutup woi Jangan tetap dbka. mematikan rezeki orang lain	1
678	pelayan tidak sopan	1
679	Mantap unit saya dapat istimewa, transaksi lancar berkat bantuan sales marketing kak sony dan team admin, sangat recommended jual/beli mobil seken di berkat sejahtera, semoga unit saya awet   terimakasih	5
680	Sangat pas buat nongkrong malam mingguan	5
681	Pegawai malas dan tidak ramah. Pesanan sudah ready tidak ada yang manggil padahal tidak ada antrian	1
682	makanan nya enak	5
683	Pelayanan sangat ramah, bersih, makanan nya enak enak	5
684	Layanan lambat  katanya resto super...  Driver dateng baru dbuat notany belum di apa2in... Padahal ngk antri	1
685	Blah...blah..blah..	3
686	Tempat nongkrong minum kopi kalangan menengah ke atas	4
687	bersih dan nyaman	5
688	karyawan nya baik, ramah, pelayanan nya cepat juga, tempat nyaman banget deh	5
689	kemarin pesan disini ayam bakar, ikan bakar, cah kangkung, sambal terasi, minuman jus alpukat, jus mangga, es degan dan lain lain, over all enak semua sih, pelayanan lumayan cepat tetapi karena memang masih belum ada pengunjung lainnya, parkir cukup luas untuk 5-6 mobil. recommended Parking: parkir mobil 6	5
690	Mantap seperti biasanya	5
691	Tempat enak nyaman makanan enak, kopi nya enak	5
692	Beli chatime parkir 10 ribu lebih mahal parkir nya timbang chatime nya. Ngeri. masa tidak ada kerjasama untuk pelanggn chatime yang parkir di depan apartemen nya.	1
693	Pelayanan cepat	4
694	Enak banget	5
695	Tolong itu tukang parkir liar nya ditertibkan, masa SPBU ada tukang parkir nya? sudah tidak bantuin parkir, malah nyolot maksa bayar. Enak banget duduk-duduk dapet duit. Padahal dulu saya sering kesini tidak ada tukang parkir nya.	2
696	Excelco yang di tetapi 6 ada indoor dan outdoor juga ya . Makanan yang dihidangkan sama rasa nya dengan excelco yang lain ya . Jangan membeli dengan gabung promo ya karena tidak bisa digabung.	5
697	Sesuai standard Kopken umumnya pelayanan nya cepat karena kelihaian penjaga toko & minim antrean Ada tempat duduk juga Kelemahan nya tidak tersedia stopkontak, jadi kalau mau kesini laptop harus sudah diisi daya/tidak rusak baterai nya	4
698	Lokasi strategis, makanan enak, ruangan lapang & menyenangkan , bisa beli oleh dibawa pulang	5
699	tempatnya sama seperti yang lain .....	5
700	ANTRIAN DRIVER SHOPEE FOOD SUPER LAMA DARIPADA GACOAN AMBENGAN  !	1
701	Kopi enak dan nikmat	5
702	Bisa di lebih cepat lagi kinerja nya...	2
703	semua nya bintang 5 termasuk harga nya	5
704	Space nya maybe di perbesar lagi yah 	5
705	ayam nya agak amis....harga agak mahal	2
706	tempat nya nyaman dan bersih, pelayanan nya juga cepat	5
707	Nyaman buat santai..	5
708	Cita rasa makanan nya tidak perlu diragukan Pasti enak banget Cuma cukup dapat dikatakan cukup sesak juga	5
709	tempat tidak terlalu besar, dan kesan nya sempit, kebersihan kurang harus nya sekelas resto wajib setiap saat memantau kebersihan agar lebih bersih dan nyaman untuk makan di tempat	4
710	Payment pakai gopay, server nya error.. disuruh bayar lagi, info nya segera diganti/ di transfer, sudah tanda tangan BAP segala macem sampai lebih dari sebulan uang 34rb tidak juga di transfer . Sayang banget pdahal sering beli chatime tetapi pelayanan manajemen nya sangat lambat	1
711	Ini resto dapet rekor MURI..resto terlama sepanjang sejarah.. Sangat lelet sekali	1
712	enak banget suasana nya nyaman banget buat nongkrong tipis tipis	5
713	Distracting	5
714	tempat nya luas parkir aman	5
715	Nyaman, akses nya mudah karena dalam sogo, cuma sering bau rokok, padahal bukan smoking area	4
716	[LUPAKAN MANTAN, INGAT kopken!] Brand KOPI yang satu ini tentunya sudah jadi ikon #KopiWajib untuk semua kalangan, bukan? Kehadiran kopken di bidang minuman kopi berhasil meramaikan #KopiKekinian di Indonesia! #KopiKenangan didirikan pertama kali pada tahun 2017, dengan kedai pertama nya di kawasan Kuningan, Jakarta. Pada hari pertama jualan, bisa berhasil menjual 700 gelas kopi saja dan dalam waktu 2 tahun, kopken telah membuka lebih dari 230 kedai di seluruh Indonesia! Ini #KopiKenanganMantan dari @kopikenangan.id yang aku beli di salah satu #ContainerKopi di Surabaya. Tenang saja, ada banyak #ContainerKopi yang tersebar di kota kamu untuk beli kopi favourite kamu, kok! So, check it out! Sudah minum kopken, hari ini?	5
717	enak banget	5
718	Oke juga tempat nya	5
719	Letaknya persis sebelahan sama starbucks. cuma di sini aga bagaimana begitu secara lokasi, sekarang cukup terbantu dengan adanya free wifi kopken, dulu pas belum ada wifi susah sinyal (atau memang hp yang kentang)	5
720	Selalu suka menu di mapan. Walo yang terkenal itu mie nya, tetapi sambalan. Ya juga layak di coba	5
721	tempat nya di perempatan jalan..gampang terlihat di sebrang jalan	5
722	Tolong buka tepat waktu ya. Saya bela-belain kesini jam 7 pagi eh orang nya belum dateng. Mana di app & di pintu tulisannya tetep buka jam 7 pagi	2
723	wajib kesini, no fake fake	5
724	Semua olahan ikannya enak segerrr pedas sambal nyaa pas, tempat nya nyaman dan cocok untuk acara kantor maupun keluarga. Toilet nyaa juga bersih, ada mushola juga. Untuk parkir nya lumayan luas.	5
725	tempat nya luas, parkir luas, bisa drive thru, 24 jam, penyajian nya cukup cepat, nyaman buat nongkrong lama.	4
726	tempat bagus, nyaman, dan makanan nya enak	5
727	Kopi favorit pakai banget	5
728	mantap tempat nya	5
729	Tetep pertahankan kualitasnya	5
730	Resto yang menyediakan pilihan menu olahan steak yang otentik. Tersedia berbagai varian menu steak sapi dan ayam. Harga steak bervariasi antara rentang 50-100 ribu. Suasana yang cozy dan pelayanan yang ramah membuat resto ini menjadi langganan. Tersedia ruang khusus yang dapat disewa untuk acara seperti ulang tahun, engagement ataupun gathering. kalau ruang indoor penuh, masih tersedia area outdoor yang instagramable.	5
731	harga nya murah kualitas terbaik tidak akan kalah saing dengan starbucks produk sebelah kalau ngopi disini. Pokoknya senang banget ngopi disini pelayanan nya juga ramah2 dan banyaknya standarisasi hiegenis dan all product nya hallal   juara deh kopken. Terimakasih kopken	5
732	chatime salah satu brand minuman favorit aku , dan coba beli di delta plaza ternyata pelayanan nya super duper ramah. Thank you buat kak kak chatime sudah kasih pelayanan yang oke banget	5
733	one of the most cozy chatime in town, tempat nya nyaman banget buat ngobrol berlama2 sama teman atau pasangan.., adem, bersih, banyak kursi.., dan ada beberapa brand yang lain disana (lebih cenderung ke makanan)	5
734	tempat nya nyaman..ini kali ke 5 saya makan disini lagi lagi karena ada undangan ulang tahun...alhamdlh. biasanya dapat tempat duduk di bagian depan..tetapi kali ini dapat tempat duduk agak masuk.ke dalam..ternyata semakin ke dalam tempat nya semakin luas dan bagus..tidak engap..makanan sudah pasti pas dilidah saya ya..pelayannya cepat tanggap dan sopan semua..saya suka	5
735	Sesuaikan jam buka Bilang jam 21.00 tetapi 20.35 sudah tutup Buang buang waktu	1
736	Minum kopi	5
737	setiap hari beli disini. Masukan kalau pagi tambah personil karena banyak customer antri, personil nya hanya 1. Pagi kan banyak orang berangkat kerja beli kopi dulu. Coba dipikirkan	4
738	Pelayanan cepat dan menawarkan aplikasi mobile apps memudahkan customer untuk pesan chatime	5
739	Kasir nya Kurang Ramah..	3
740	menu nya selalu sipppp	5
741	Lagi haus beli Koi, kebetulan hari ini ada promo Combo, beli 2 hanya Rp.58 ribu, combo nya Mango yakult juice dan creamy matcha. Creamy matcha nya enak, tidak terlalu manis, matcha nya terasa banget. Mango yakult juice nya manis banget padahal sudah half sugar.	5
742	recommended	5
743	Parah kasir nya. SOP resto tidak TOTALITAS banget  ...!!! Seharusnya antrian 914...dikarenakan salah INPUT JADI MALAH ULANG ANTRI JADI 921. sudah tahu pocc dapat pesanan ..jauh ... Costumer marah ngomel jadi kena bintang 1 turun bintang ...parah....!!!! Karena kelamaan ...	1
744	Bagus dan ramai.	5
745	Makanan enak, baik itu penyetan dan mie. Bulan Desember ini juga banyak promo menarik.	5
746	steak salmon enak dan es cream juga enak Vegetarian options: Ada salad Dietary restrictions: Salad okey Parking: Ada tempat parkir banyak Kid-friendliness: Banyak menu anak Wheelchair accessibility: Bisa untuk kursi roda	5
747	Ada plastik nya dalam minuman nya. Dafuq	1
748	Lumayanlah	4
749	Bersih dan bagus layanan nya	3
750	Tempat strategis, udang rambutan nya juara banget sering kalau lewat pulang kerja mampir beli, tempat bersih dan staff crew nya ramah ramah mantap banget	5
751	pelayanan nya bagus, good service, kak sheila ramah senyum banget	5
752	Mungkin bisa lebih baik lagi ya untuk kasir siang hari ini saya sudah datang dahulu di suruh antri dari belakang lagi	1
753	Mie sama gorengan nya enak begitu sinkron dilidah nyam...nyam ..	5
754	Mantap Banget, Puas makanan nya enak dan minuman nya segar. worth it	5
755	awal nya kesana sepi pengunjung, tetapi tiba2 ramai juga.	4
756	Tempat asik dan kendaraan aman	5
757	Mie porsi sedikit, pesan lv 1 dikasih lv 5. Gila pedas banget gabisa ngerasain  mana lama masak nya hampir setengah jam lebih padahal hanya beli 2porsi saja	1
758	Koi tidak usah diragukan lagi, deh, dia punya banyak varian minuman yang enak semua! Bisa custom gula dan es nya, sesuai selera customer/pembeli nya. Highly recommended dari ak : OVALTINE MACHIATO, nya! Dari dulu sampai skg tetep enak, gurih manis segar	5
759	Cukup memuaskan	5
760	Tempat nyaman buat ngobrol dan bisnis	5
761	Ke starbucks Gubeng pas banget dengan Tumbler day, akhirnga lumayan bisa dapat harga diskonan Parkiran lumayan luas dengan pelayanan yang sigap. kasir nya juga ramah ramah lah. Nongki nongkrong cocok lah di sini bareng teman teman geng atau keluarga. Pilihan minuman nya juga standard starbucks, mau kopi ataupun non-kopi.. harga nya juga cocok saja dengan kalangan menengah ke atas. Dietary restrictions: porsi nya sedikit Parking: Parkir motor 3rb loh Kid-friendliness: Kurang sesuai dengan anak	4
762	Mie ayam nya enak	5
763	Beberapa kali pick up kopken disini. rasa nya enak sesuai sop. tempat nya juga strategis di dalam pom bensin jadi parkiran mobil nya gampang.	5
764	Excelso terlama. Cuma pesan 2 minuman sampai satu jam belum keluar. Berkali-kali tanya waitress percuma.	1
765	Murah .. service cepat..bersih lokasi nya ..	3
766	pelayanan nya cepat	5
767	tempat nya enak banget buat nongkrong	5
768	Pelayanan sangat cepat, barista ramah, rasa produk sangat enak .. Mantap, perlu dicoba gaes	5
769	Beri menu dengan harga mahasiswa supaya lebih laris manis b.. rasa makan sudah enak Vegetarian options: Menu dan harga nya yang pas untuk mahasiswa	3
770	Nasi udang nya jadi favorit. Nasi empal nya juga enak. Selain itu ada berbagai pilihan menu masakan Indonesia lainnya. Parking: Di dalam mall	5
771	Dulu sering kesini pas masih branding kopken. tempat nya jadi lebih mewah, lebih comfy dengan harga yang berbeda tentu saja dengan kopken biasa. Tapi layanan nya bagus, lebih nyaman untuk wfc dan wifinya cukup kencang. Good job	5
772	Salah satu Outlet Gacoan terbaru di Merr sebrang Unair C tempat nya cozy, tidak crowded dan pelayanan cepat. Cocok untuk warga lokal yang ingin gacoan dan tidak bikin tantrum karena tidak antre mengular	5
773	Masakan Indonesia dengan rasa yang lumayan nyaman. tempat nya juga bagus.	5
774	Oke dan cukup luas.	4
775	Sebenarnya setiap ke surabaya pasti saya ke foodcourt lantai 4 pasar atom. Dari sekian makanan yang ada di sana. Hanya satu pelayanan yang sangat tidak ramah dan terkesan asal2an di depot Bu Rudy. dengan nama yang sangat terkenal tetapi pelayanan yang nol besar baik dari karyawan maupun pemilik nya(cowok). Ketika saya membeli 2 porsi makanan dan minta dbngkusksn 1 nasi putih. Langsung dijawab tidak ada oleh pemilik nya dengan alasan nasi tidak cukup buat yang lain. Wow kalau memang habis kita maklum. Ini nasi masih banyak dan jam makan siang sudah lewat di jam 15.00. Tolong ya koko yang Ganteng di cek dulu sebelum mengecewakan pembeli.	1
776	tempat nya kecil tetapi lumayan dingin gaes	4
777	Suasana nya pas,, tenang dan tidak begitu ramai	5
778	Tempat dengan suasana nyaman pelayanan ramah mungkin unktuk kelas mid & higher sesekali mencoba hhhmmm..	5
779	kalau soal kopi, rasa dan kualitas excelso bisa diadu dengan kopi lainnya, ini excelso tetapi 6, tempat cukup luas dan bagus, ada spot balkon nya yang nyaman banget lihat pepohonan di gedung juga air mancur. makanan nya enak, kali ini saya order chicken salad, rasa pas, porsi juga pas. hanya saja nunggu nya agak sedikit lama sekitar 25 menitan, mungkin karena baru buka jadi mereka prepare dulu. but overall the quality of food is good and super service.	5
780	Enak dan tempat nyaman	5
781	Dapat pesanan gofood tetapi tidak ada barang... mainin driver yang lagi kerja... Merugikan driver	1
782	pelayanan nya sangat ramah untuk kak nya sama kak nya terimakasih banyak layak bintang 5	5
783	pelayanan nya kurang cekatan ... minuman diatas meja sampek numpuk es batu smpai mencair tidak diantar in ... kalau kurang personil tambah personil	1
784	Kasirmu kasih struk pakai tangan kiri	1
785	Enak makana nya dan saya puas banget	5
786	Makanan, layanan dan suasana sangat menyenangkan	5
787	Tempat duduk ramai	5
788	Ternyata ada snacknya enak lagi paketannya lebih murah	5
789	lokasi nya nyaman sekali tidak bising	5
790	iz1n share 29-6-2023 pkl 18.00 ,di perjalanan naik ranggjati temen ditendang 0leh l4ki2 & pl4ku dsmbnyikn 0leh m4n4j3mn & pg4w4i KAI Sngkt  cr1ta ,Tmn saya mnglmi kkr4s4n f1s1k dan belum ada tngng jwb dari KAI & k5us in juga tidak s3pel3 . kl0 cuma soal menit m4af it omdo ,prlu s0lus1 yang b1jak & ad1l spy ke dpn tidak trlng kmbal1 k0nd3ktr yang mnj4ga za1nudin & s4tpu5 brn4ma m1ksun, pnjg ksir brnama Suhad1 In m1r1p kjd1an di TP m4l  surabaya juga tmn saya khlngn waktu & juga u4ng karena trlmbt dhngi ptgs brn4ma suhadi  padahal Kreta sudah di dpn m4ta , tetapi mlh dsrh c3tempatk tket . Pnglmn  sl4m4 in, pnumpng lngsng msk tnp prlu kalau waktu m3p3t In m4n4jmn KAI b0br0k	3
791	pelayanan sangat buruk, baru pilih menu sudah diburu buruin sama kasir nya	1
792	maaf banget, saya pesan di grabfood nambah kenangan blend tetapi espressonya tidak dimasukin, bagaimana sih:(((((	2
793	Ramah, racikan pas sesuai request	5
794	pelayanan cepat dan ramah !	5
795	Tempat buat meet up sama klien di timur.	5
796	Tempat yang sangat cocok buat ngrayain ultah bestie. Suasana nyaman dan sangat cozy, terdapat indoor dan outdoor room bestie. Siapapun yang suka pedas, jangan nanggung pedasnya,, langsung pesan level.10 ya bestie. Pedas nya nampol, nikmat rasa nya. harga nya pun terjangkau untuk minuman mulai dari 5000/gelas makanan nya mulai dari 8000/porsi bestie.. Besok besok kalau mau ngrayain ultah disini , undang aku ya bestie. Parking: Di seberang nya Indomaret	5
797	pelayanan nya baik dan ramah	5
798	tempat nya nyaman buat nongkrong	5
799	Buka 24 jam, parkiran luas	5
800	Semua kak yang jaga response nya cepat dan ramah , semoga bisa di pertahankan yah . mantap	5
801	Makanan enak. tempat nya bersih. Kuar makanan nya cepat.	4
802	Bad Experience. Kasir nya bad attitude. tidak akan balik lagi ke cheske	1
803	Porsi mantapp	5
804	Saya ada ketemu tas laki2 di Koi, tetapi Saya belum bisa ke PTC, lusa baru bisa pergi buat ngabari orang Koi kalau ketemu tas, Saya coba cari di Google, tidak ada nomor telpon nya  Jd ya Saya hanya bisa berharap di sini, kalau emg orang nya sudah keburu nyari, ya di coba besok nya lagi, tidak akan ketemu kalau hanya tanya orang koi sekali saja, karena Saya bisa ke sana baru lusa  kemarin ketemu pas keluar nonton bioskop jam 11 malam lah kurang lebih. Edit: Saya sudah tinggal in no tlp ke Koi, tas beserta isi nya masih ada di Saya, utuh.	5
805	Soto ayam enak dengan dilengkapi balungan (free)	5
806	The best	5
807	Tempat bagus ..pelayanan cepat..good service	5
808	titik gps tidak sesuai. di perbaiki	3
809	makanan nya enak di pasar Atom	5
